"NAME","GENRES","DEVELOPER","PUBLISHER","RELEASE DATE","PLATFORMS","TAGS","SP/COOP/MP","BASE PRICE","NEGATIVE REVIEWS","POSITIVE REVIEWS","TOTAL REVIEWS","24-HR PEAK (2/28)","ALL TIME PEAK","positive_review_rate","peak_ratio","success","log_negative_reviews","log_positive_reviews","log_total_reviews","log_peak","log_all_time_peak"
"Reversion - The Meeting (2nd Chapter)","Adventure,Casual,Indie","3f Interactive","3f Interactive",2013-03-12,"Windows","Adventure,Indie,Casual,Point & Click,Puzzle,Singleplayer,Hand-drawn,Post-apocalyptic,2D,Sci-fi,Detective,Cartoony,Mystery,Cartoon","Single-player",4.99,50,150,200,0,0,0.75,NA,0,3.93182563272433,5.01727983681492,5.30330490805908,0,0
"Homeworld: Deserts of Kharak","Strategy","Blackbird Interactive","Gearbox Publishing",2016-01-20,"Windows,macO","Strategy,RTS,Sci-fi,Multiplayer,Story Rich,Great Soundtrack,Space,Female Protagonist,Atmospheric,Singleplayer,Action,Futuristic,Real-Time,Tactical,Adventure,Co-op,First-Person","Single-player",49.99,1474,6362,7836,65,7251,0.811893823379275,0.00896428078885671,0,7.29641326877392,8.75825524323279,8.96661138705286,4.18965474202643,8.88903257187474
"The Banner Saga 2","Indie,RPG,Strategy","Stoic","Stoic Studio",2016-04-19,"Windows,macO","RPG,Strategy,Story Rich,Turn-Based Strategy,Indie,Choices Matter,Turn-Based,Atmospheric,Fantasy,Singleplayer,Tactical,Great Soundtrack,Adventure,Hand-drawn,Vikings,Turn-Based Tactics,Tactical RPG,Medieval,Turn-Based Combat,Dark Fantasy","Single-player",24.99,347,3070,3417,42,1892,0.898448931811531,0.0221987315010571,0,5.85220247977447,8.02975852044082,8.13681086367554,3.76120011569356,7.54591815120932
"Stellaris","Simulation,Strategy","Paradox Development Studio","Paradox Interactive",2016-05-09,"Windows,macOS,SteamOS,Linu","Space,Grand Strategy,Strategy,Sci-fi,4X,Exploration,Sandbox,Simulation,Multiplayer,Real-Time with Pause,Singleplayer,Moddable,Diplomacy,Management,Futuristic,Military,Replay Value,Great Soundtrack,Procedural Generation,Atmospheric","Single-player",39.99,18733,142245,160978,11265,68517,0.883630061250606,0.164411751828013,0,9.83809533376908,11.8653132320853,11.9890292006766,9.32954461945466,11.134851763454
"This War of Mine","Adventure,Indie,Simulation","11 bit studios","11 bit studios",2014-11-14,"Windows,macOS,SteamOS,Linu","Survival,War,Atmospheric,Singleplayer,Strategy,Choices Matter,Simulation,Crafting,Base Building,Resource Management,Story Rich,Management,Post-apocalyptic,Indie,Emotional,Realistic,Drama,Psychological,2.5D,Stealth","Single-player",0,6705,88992,95697,1360,9343,0.929935107683626,0.145563523493525,1,8.81075792702617,11.3963129939357,11.4689526785811,7.21597500265147,9.14248970506801
"Fearless Fantasy","Action,Adventure,Casual,Indie,RPG","Enter Skies","tinyBuild",2014-05-15,"Windows","RPG,Indie,Casual,Adventure,Action,Turn-Based,Fantasy,Singleplayer,Touch-Friendly,Horror,Anime,Funny,Comedy","Single-player",6.99,265,813,1078,0,1486,0.75417439703154,0,0,5.5834963087817,6.70196036600254,6.98378996525813,0,7.30451594646016
"SOMA","Action,Adventure,Indie","Frictional Games","Frictional Games",2015-09-21,"Windows,macOS,SteamOS,Linu","Horror,Psychological Horror,Atmospheric,Survival Horror,Dark,Exploration,Gore,Story Rich,Lovecraftian,First-Person,Sci-fi,Puzzle,Singleplayer,Adventure,Indie,Walking Simulator,Action,Mystery,Philosophical,Drama","Single-player",0,1562,37162,38724,85,4015,0.9596632579279,0.0211706102117061,1,7.35436233042148,10.523068921639,10.5642406652851,4.45434729625351,8.29804166137157
"Sid Meier's Starships","Strategy","Firaxis Games","2K",2015-03-12,"Windows,macO","Strategy,Space,Turn-Based Strategy,Sci-fi,Tactical,Singleplayer,Casual,4X,Turn-Based","Single-player",14.99,1173,1164,2337,52,3387,0.498074454428755,0.0153528196043696,0,7.06817200038804,7.0604763659998,7.75705114203201,3.97029191355212,8.12799505577195
"RollerCoaster Tycoon World™","Simulation,Strategy","Nvizzio Creations","Atari,RCTO Productions",2016-11-16,"Windows","Simulation,Building,Management,Strategy,Sandbox,Singleplayer,Multiplayer,Realistic,Early Access,Funny,Co-op,Open World,Casual,Action,Nostalgia,Family Friendly,Adventure,Economy","Single-player",0,4265,1395,5660,0,0,0.246466431095406,NA,0,8.3584318990313,7.24136628332232,8.64135583403666,0,0
"100% Orange Juice","Indie,Strategy","Orange_Juice","Fruitbat Factory",2013-09-10,"Windows","Anime,Board Game,Cute,Multiplayer,Strategy,Card Game,Turn-Based,Indie,Casual,Funny,Great Soundtrack,Co-op,Singleplayer,Female Protagonist,Difficult,Memes,2D,Family Friendly,Comedy,Survival Horror","Single-player,Online PvP,Online Co-op",6.99,1848,23271,25119,199,3839,0.926430192284725,0.0518364157332639,0,7.52240023138712,10.055006200175,10.1314196205821,5.29831736654804,8.25322764558177
"FaeVerse Alchemy","Casual,Indie,Strategy,Early Access","Subsoap","Subsoap",2014-04-02,"Windows","Casual,Indie,Strategy,Early Access,Puzzle,Match 3,Free to Play","Single-player",0,114,224,338,0,0,0.662721893491124,NA,0,4.74493212836325,5.41610040220442,5.82600010738045,0,0
"Hyperdimension Neptunia Re;Birth1","RPG,Strategy","IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.","Idea Factory International, Inc.,IDEA FACTORY Co., Ltd.",2015-01-28,"Windows","Anime,JRPG,Female Protagonist,Cute,RPG,Singleplayer,Comedy,Funny,Turn-Based,Visual Novel,Great Soundtrack,Strategy,Turn-Based Combat,Nudity,Story Rich,Memes,Adventure,Action,Sci-fi,Casual","Single-player",14.99,646,11221,11867,29,2224,0.945563326872841,0.0130395683453237,0,6.4723462945009,9.32563141631092,9.38160098141071,3.40119738166216,7.70751219460034
"Strategic War in Europe","Indie,Strategy","Wastelands Interactive","Conglomerate 5",2014-03-21,"Windows","Strategy,Indie,World War II,Turn-Based Strategy,Wargame,Turn-Based,Historical,Hex Grid,War","Single-player",0.99,96,75,171,1,1429,0.43859649122807,0.000699790062981106,0,4.57471097850338,4.33073334028633,5.14749447681345,0.693147180559945,7.26542972325395
"Salt and Sanctuary","Action,Indie,RPG","Ska Studios","Ska Studios",2016-05-17,"Windows,macOS,SteamOS,Linu","Souls-like,Metroidvania,Dark Fantasy,2D,Difficult,RPG,Action,Platformer,Indie,Local Co-Op,Atmospheric,Dark,Action RPG,Co-op,Gore,Side Scroller,Singleplayer,Adventure,Horror,Story Rich","Single-player",17.99,1917,17082,18999,89,2422,0.899099952629086,0.0367464905037159,0,7.55903825544338,9.74583909594706,9.85219425814858,4.49980967033027,7.79276172081653
"Heroine's Quest: The Herald of Ragnarok","Adventure,Indie,RPG,Free to Play","Crystal Shard","Crystal Shard",2014-03-20,"Windows,SteamOS,Linu","Adventure,RPG,Free to Play,Point & Click,Female Protagonist,Indie,Retro,Singleplayer,Fantasy,Pixel Graphics,Mythology,Magic,Story Rich,Exploration,Hand-drawn,Lore-Rich,Character Customization,Replay Value,Nonlinear,Family Friendly","Single-player",0,164,1167,1331,4,1152,0.876784372652141,0.00347222222222222,0,5.10594547390058,7.06304816338817,7.19443685110033,1.6094379124341,7.05012252026906
"BeamNG.drive","Racing,Simulation,Early Access","BeamNG","BeamNG",2015-05-29,"Windows","Simulation,Driving,Realistic,Physics,Destruction,Automobile Sim,Open World,Sandbox,Racing,Moddable,Multiplayer,Singleplayer,Early Access,First-Person,Third Person,Exploration,Funny,Action,Adventure,Flight","Single-player",24.99,6365,225728,232093,16134,25683,0.972575648554674,0.628197640462563,1,8.75872660784204,12.3270904436965,12.3548977410021,9.68874610448606,10.1536235089139
"Magicians & Looters","Action,Adventure,Indie","Morgopolis Studios","Morgopolis Studios",2014-07-01,"Windows","Indie,Action,Adventure,Metroidvania,Platformer,2D","Single-player",6.99,16,111,127,0,0,0.874015748031496,NA,0,2.83321334405622,4.71849887129509,4.85203026391962,0,0
"Speed Kills","Action,Indie,Racing","Holy Warp,Black Wing Foundation","Holy Warp",2014-05-16,"Windows","Racing,Action,Indie","Single-player",2.99,213,199,412,0,0,0.483009708737864,NA,0,5.36597601502185,5.29831736654804,6.02344759296103,0,0
"Pixel Puzzles: Japan","Casual,Indie,Simulation","Pixel Puzzles","Pixel Puzzles",2014-04-17,"Windows","Puzzle,Casual,Indie,Simulation,Singleplayer,Relaxing,Strategy","Single-player",0,482,2107,2589,6,3189,0.813827732715334,0.00188146754468485,0,6.18001665365257,7.65349490966125,7.85941315469358,1.94591014905531,8.06777619577889
"Solarix","Action,Indie","Pulsetense Games","Playstige Interactive",2015-04-30,"Windows","Action,Indie,Stealth,Horror,Sci-fi,Story Rich,FPS,Psychological Horror,Singleplayer,First-Person,Shooter","Single-player",19.99,172,269,441,0,0,0.609977324263039,NA,0,5.15329159449778,5.59842195899838,6.0913098820777,0,0
"Pixel Puzzles: UndeadZ","Action,Casual,Indie,Simulation,Strategy","Pixel Puzzles","Pixel Puzzles",2014-06-06,"Windows","Casual,Puzzle,Indie,Simulation,Strategy,Action,Gore,Violent,Zombies,Singleplayer","Single-player",0,244,651,895,2,3033,0.727374301675978,0.000659413122321134,0,5.50125821054473,6.48004456192665,6.79794041297493,1.09861228866811,8.01763715990848
"Robowars","Action,Indie,Strategy","N-Game Studios","N-Game Studios",2014-10-24,"Windows","Indie,Strategy,Action,Tower Defense","Single-player",3.99,158,130,288,0,1268,0.451388888888889,0,0,5.06890420222023,4.87519732320115,5.66642668811243,0,7.14598446771439
"Battleplan: American Civil War","Casual,Simulation,Strategy","The Mustard Corporation","KPL,Osprey Publishing",2014-07-04,"Windows","Strategy,Simulation,Casual,Historical,America","Single-player",9.99,155,139,294,0,0,0.472789115646259,NA,0,5.04985600724954,4.9416424226093,5.68697535633982,0,0
"Warhammer 40,000: Dawn of War III","Action,Simulation,Strategy","Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)","SEGA,Feral Interactive (Mac),Feral Interactive (Linux)",2017-04-27,"Windows,macOS,SteamOS,Linu","Warhammer 40K,Strategy,RTS,Sci-fi,Multiplayer,Action,Games Workshop,MOBA,Singleplayer,Gore,Base Building,War,Atmospheric,Tactical,Co-op,Great Soundtrack,Story Rich,Classic,Violent,Casual","Single-player,Online PvP",39.99,11164,10110,21274,101,25587,0.475227977813293,0.00394731699691249,0,9.32053916427426,9.2213792190914,9.96528795344157,4.62497281328427,10.14987877057
"Braveland","Adventure,Casual,Indie,RPG,Strategy","Tortuga Team","Tortuga Team",2014-03-17,"Windows,macOS,SteamOS,Linu","Turn-Based Strategy,Casual,Strategy,Turn-Based,Fantasy,Turn-Based Combat,Hex Grid,Singleplayer,Hand-drawn,Tactical RPG,Atmospheric,Touch-Friendly,2D,Tactical,Turn-Based Tactics,Strategy RPG,Cartoony,Colorful,Cute,Family Friendly","Single-player",9.99,549,2478,3027,8,216331,0.818632309217047,3.6980368047113e-05,0,6.30991827822652,7.81561053203519,8.01565761455734,2.19722457733622,12.2845695436709
"Enemy Mind","Action,Indie","Schell Games","Schell Games",2014-06-06,"Windows","Action,Shoot 'Em Up,Shooter,Space,Pixel Graphics,Bullet Hell,Arcade,Side Scroller,Retro,Indie,Local Co-Op,Multiplayer,Sci-fi,2D,4 Player Local,Local Multiplayer,Difficult,Adventure,Old School,Combat","Single-player",0,118,670,788,0,0,0.850253807106599,NA,0,4.77912349311153,6.50876913697168,6.67076632084587,0,0
"Gang Beasts","Action,Adventure,Casual,Indie,Simulation","Boneloaf,Rocket Science","Boneloaf",2017-12-12,"Windows,macOS,SteamOS,Linu","Funny,Physics,Multiplayer,Colorful,Party Game,Party,Local Multiplayer,Fighting,Comedy,3D Fighter,Casual,Soundtrack,4 Player Local,Co-op,Family Friendly,Beat 'em up,Memes,Third Person,Singleplayer,Indie","Online PvP,Shared/Split Screen PvP",19.99,8754,46345,55099,368,2946,0.841122343418211,0.124915139171758,0,9.07738024471995,10.7438902673778,10.916904995141,5.91079664404053,7.98854298273769
"TerraTech","Action,Indie","Payload Studios","Payload Studios",2018-08-10,"Windows,macOS,SteamOS,Linu","Building,Sandbox,Open World,Open World Survival Craft,Multiplayer,Robots,Crafting,Action,Survival,Adventure,Singleplayer,Exploration,Strategy,Early Access,Indie,Physics,Third Person,Shooter,Co-op,Sci-fi","Single-player,Online PvP,Online Co-op",24.99,1911,19443,21354,733,5714,0.910508569822984,0.128281414070704,0,7.55590509361135,9.87529381816535,9.96904118327557,6.59850902861452,8.65084957622891
"Tooth and Tail","Action,Casual,Indie,Strategy","Pocketwatch Games","Pocketwatch Games",2017-09-12,"Windows,macOS,SteamOS,Linu","Strategy,RTS,Pixel Graphics,Multiplayer,Indie,Action,Casual,Great Soundtrack,2D,Competitive,Controller,Singleplayer,Isometric,Split Screen,Local Multiplayer,Local Co-Op,Story Rich,Procedural Generation,Co-op,4 Player Local","Single-player,Online PvP,Shared/Split Screen PvP",19.99,791,3163,3954,0,0,0.799949418310572,NA,0,6.67456139181443,8.05959232888755,8.28273588020175,0,0
"Dead Effect","Action,Indie","BadFly Interactive, a.s.","BadFly Interactive, a.s.",2014-12-17,"Windows,macO","Zombies,FPS,Action,Horror,Shooter,Singleplayer,Multiplayer,Indie,Survival,Sci-fi,Gore,First-Person,Space,Survival Horror,Atmospheric,Bullet Time,Co-op,Short","Single-player",4.99,993,2646,3639,6,1002,0.727122835943941,0.00598802395209581,0,6.90173720665657,7.8811822022271,8.19973896063079,1.94591014905531,6.91075078796194
"QuestRun","RPG","Cuve Games","Digerati",2014-04-18,"Windows,macO","RPG,Indie,Casual,Singleplayer,Turn-Based,Turn-Based Strategy","Single-player",2.99,386,432,818,0,0,0.528117359413203,NA,0,5.95842469302978,6.07073772800249,6.70808408385307,0,0
"Tabletop Simulator","Casual,Indie,RPG,Simulation,Strategy","Berserk Games","Berserk Games",2015-06-05,"Windows,macOS,SteamOS,Linu","Tabletop,Board Game,Simulation,Multiplayer,Sandbox,Card Game,VR,Trading Card Game,Physics,Moddable,3D,Casual,Strategy,Online Co-Op,Wargame,Co-op,Funny,RPG,First-Person,Indie","Single-player,Online PvP,Shared/Split Screen PvP,Online Co-op,Shared/Split Screen Co-op",19.99,3740,60085,63825,6712,36793,0.941402271837054,0.182426004946593,1,8.22710823434815,11.0035321482959,11.0639159098287,8.81180122393875,10.5130900673857
"ReignMaker","Adventure,Casual,Indie,RPG,Strategy","Frogdice","Frogdice",2014-04-16,"Windows,macOS,SteamOS,Linu","Casual,Strategy,Indie,Adventure,RPG,Match 3,Tower Defense,Puzzle","Single-player",0,147,229,376,0,0,0.609042553191489,NA,0,4.99721227376411,5.4380793089232,5.93224518744801,0,0
"Algo Bot","Indie","Fishing Cactus","Plug In Digital",2018-02-14,"Windows,macOS,SteamOS,Linu","Indie,Puzzle,Programming,Sci-fi,Singleplayer,Space,Logic,Robots,3D,Dark Humor","Single-player",9.99,21,123,144,0,1143,0.854166666666667,0,0,3.09104245335832,4.82028156560504,4.97673374242057,0,7.04228617193974
"F1 2015","Racing,Sports","Codemasters,Feral Interactive (Linux)","Codemasters,Feral Interactive (Linux)",2015-07-09,"Windows,SteamOS,Linu","Racing,Automobile Sim,Sports,Simulation,Driving,Multiplayer,Realistic,Singleplayer,Co-op,Action,First-Person,Controller","Single-player",0,3164,5428,8592,23,83968,0.631750465549348,0.00027391387195122,0,8.05990833457828,8.59951023390545,9.05870319731322,3.17805383034795,11.3382029620916
"Metro 2033 Redux","Action","4A Games","Deep Silver",2014-08-25,"Windows,macOS,SteamOS,Linu","Post-apocalyptic,FPS,Atmospheric,Story Rich,Action,Horror,Singleplayer,First-Person,Shooter,Stealth,Survival Horror,Based On A Novel,Survival,Adventure,Remake,Multiplayer,Gore,Mature,Classic,Open World","Single-player",19.99,8223,72221,80444,487,5092,0.897779821987967,0.0956402199528672,0,9.01481198769495,11.1874999876078,11.2953290000851,6.19031540585315,8.5356223268846
"Resident Evil Revelations 2","Action,Adventure","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",2015-02-24,"Windows","Zombies,Horror,Multiplayer,Survival Horror,Action,Co-op,Adventure,Third-Person Shooter,Survival,Female Protagonist,Singleplayer,Local Co-Op,Gore,Third Person,Episodic,Atmospheric,Online Co-Op,Story Rich,Shooter,Action RPG","Single-player,Online Co-op,Shared/Split Screen Co-op",5.99,5794,20173,25967,159,3659,0.776870643509069,0.0434544957638699,0,8.66475075577385,9.91214992561478,10.1646202897544,5.07517381523383,8.20521842639541
"Metro: Last Light Redux","Action","4A Games","Deep Silver",2014-08-25,"Windows,macOS,SteamOS,Linu","Post-apocalyptic,FPS,Atmospheric,Action,Story Rich,Horror,Singleplayer,First-Person,Shooter,Stealth,Survival,Based On A Novel,Adventure,Survival Horror,Remake,Nudity,Sci-fi,Difficult,Multiplayer,Open World","Single-player",19.99,6270,55541,61811,412,2819,0.898561744673278,0.146151117417524,0,8.74369111054302,10.9248947702953,11.0318527993536,6.02344759296103,7.94449216393216
"Rise of Nations: Extended Edition","Simulation,Strategy","SkyBox Labs,Big Huge Games","Xbox Game Studios",2014-06-12,"Windows","Strategy,RTS,Classic,Historical,Multiplayer,Nostalgia,Simulation,War,Great Soundtrack,Epic,Singleplayer,Base Building,City Builder,Real-Time,Co-op,Remake,Building,Action,Isometric,Atmospheric","Single-player",19.99,728,12652,13380,771,2678,0.94559043348281,0.28790141896938,1,6.59167373200866,9.44564962018926,9.50159106930499,6.64898455002478,7.89319886954461
"METAL GEAR SOLID V: THE PHANTOM PAIN","Action,Adventure","KONAMI","KONAMI",2015-09-01,"Windows","Stealth,Open World,Action,Story Rich,Tactical,Cinematic,Great Soundtrack,Third Person,Singleplayer,Atmospheric,Adventure,Horses,Multiplayer,Third-Person Shooter,Shooter,Replay Value,Sandbox,Dark,Sci-fi,Heist","Single-player",19.99,7799,81764,89563,1911,90952,0.912921630584058,0.0210110827689331,1,8.96187901267768,11.3116045581665,11.4027087325112,7.55590509361135,11.4180981685589
"Mini Metro","Indie,Simulation,Strategy","Dinosaur Polo Club","Dinosaur Polo Club",2015-11-06,"Windows,macOS,SteamOS,Linu","Strategy,Puzzle,Minimalist,Simulation,Trains,Indie,Casual,Singleplayer,Management,2D,Relaxing,Transportation,Building,Touch-Friendly,Mouse only,Difficult,Great Soundtrack,Addictive,Replay Value,Top-Down","Single-player",9.99,553,13996,14549,188,2101,0.961990514812015,0.0894811994288434,1,6.31716468674728,9.54659829992065,9.58534627259964,5.24174701505964,7.6506445514369
"Actual Sunlight","Adventure,Indie","WZOGI","WZOGI",2014-04-03,"Windows,macO","Indie,Adventure,RPGMaker,Dark,Singleplayer,Story Rich,Short,Visual Novel,Pixel Graphics","Single-player",4.99,147,425,572,1,1696,0.743006993006993,0.000589622641509434,0,4.99721227376411,6.05443934626937,6.35088571671474,0.693147180559945,7.43661726523423
"Whispering Willows","Adventure,Indie","Night Light Interactive","Akupara Games",2014-07-09,"Windows,macOS,SteamOS,Linu","Story Rich,Atmospheric,Adventure,Great Soundtrack,Female Protagonist,Indie,Singleplayer,Horror,Mystery,Exploration,Puzzle,Anime,Supernatural,Point & Click,Side Scroller,Drama,2D,Cartoon,Lore-Rich,Casual","Single-player",9.99,301,1382,1683,0,0,0.821152703505645,NA,0,5.71042701737487,7.23201033166476,7.42892719480227,0,0
"The Room","Adventure,Indie","Fireproof Games","Fireproof Games",2014-07-28,"Windows","Puzzle,Mystery,Point & Click,Atmospheric,Singleplayer,Adventure,Indie,Hidden Object,Short,Horror,Casual,First-Person,Beautiful,Dark,Steampunk,Escape Room,Lovecraftian,Touch-Friendly,Story Rich,Multiplayer","Single-player",4.99,566,25548,26114,91,648,0.978325802251666,0.140432098765432,1,6.34035930372775,10.1483534559227,10.1702651408704,4.52178857704904,6.47543271670409
"NOBUNAGA'S AMBITION: Souzou with Power Up Kit","Strategy","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",2014-12-10,"Windows","Wargame,Immersive Sim,Real Time Tactics,Military,Diplomacy,War,RTS,Grand Strategy,Character Customization,Strategy,3D,Historical,Alternate History,Simulation,Tactical,Resource Management,Replay Value,Addictive,Great Soundtrack","Single-player",0,26,123,149,337,6856,0.825503355704698,0.0491540256709452,0,3.29583686600433,4.82028156560504,5.01063529409626,5.82304589548302,8.83302530728436
